id_departamento,Cueanexo,Departamento,Común,Primario,Jardin,Secundario
54119,540210703,25 DE MAYO,1.0,0.0,1.0,0.0
54105,540210800,SAN JAVIER,1.0,0.0,1.0,0.0
54105,540210802,SAN JAVIER,1.0,0.0,1.0,0.0
54105,540210803,SAN JAVIER,1.0,0.0,1.0,0.0
54105,540210804,SAN JAVIER,1.0,0.0,1.0,0.0
54105,540210805,SAN JAVIER,1.0,0.0,1.0,0.0
54105,540210806,SAN JAVIER,1.0,0.0,1.0,0.0
54105,540210807,SAN JAVIER,1.0,0.0,1.0,0.0
54091,540210900,OBERA,1.0,0.0,1.0,0.0
54091,540210901,OBERA,1.0,0.0,1.0,0.0
54056,540211000,GUARANI,1.0,0.0,1.0,0.0
54056,540211001,GUARANI,1.0,0.0,1.0,0.0
54056,540211002,GUARANI,1.0,0.0,1.0,0.0
54056,540211003,GUARANI,1.0,0.0,1.0,0.0
54056,540211004,GUARANI,1.0,0.0,1.0,0.0
54056,540211005,GUARANI,1.0,0.0,1.0,0.0
54056,540211006,GUARANI,1.0,0.0,1.0,0.0
54056,540211007,GUARANI,1.0,0.0,1.0,0.0
54056,540211008,GUARANI,1.0,0.0,1.0,0.0
54028,540211100,CAPITAL,1.0,0.0,0.0,0.0
54112,540211200,SAN PEDRO,1.0,0.0,1.0,0.0
54112,540211201,SAN PEDRO,1.0,0.0,1.0,0.0
54112,540211202,SAN PEDRO,1.0,0.0,1.0,0.0
54112,540211203,SAN PEDRO,1.0,0.0,1.0,0.0
54112,540211204,SAN PEDRO,1.0,0.0,1.0,0.0
54098,540211400,SAN IGNACIO,1.0,0.0,1.0,0.0
54098,540211401,SAN IGNACIO,1.0,0.0,1.0,0.0
54098,540211402,SAN IGNACIO,1.0,0.0,1.0,0.0
54098,540211403,SAN IGNACIO,1.0,0.0,1.0,0.0
54098,540211404,SAN IGNACIO,1.0,0.0,1.0,0.0
54098,540211405,SAN IGNACIO,1.0,0.0,1.0,0.0
54098,540211406,SAN IGNACIO,1.0,0.0,1.0,0.0
54098,540211407,SAN IGNACIO,1.0,0.0,1.0,0.0
54077,540211500,LIBERTADOR GRL SAN MARTIN,1.0,0.0,0.0,1.0
54077,540211600,LIBERTADOR GRL SAN MARTIN,1.0,1.0,0.0,0.0
54056,540211700,GUARANI,1.0,1.0,1.0,0.0
54042,540211800,ELDORADO,1.0,0.0,1.0,0.0
54042,540211801,ELDORADO,1.0,0.0,1.0,0.0
54042,540211802,ELDORADO,1.0,0.0,1.0,0.0
54042,540211803,ELDORADO,1.0,0.0,1.0,0.0
54042,540211804,ELDORADO,1.0,0.0,1.0,0.0
54042,540211805,ELDORADO,1.0,0.0,1.0,0.0
54042,540211806,ELDORADO,1.0,0.0,1.0,0.0
54056,540211900,GUARANI,,0.0,0.0,0.0
54056,540212000,GUARANI,,0.0,0.0,0.0
54049,540212100,GENERAL MANUEL BELGRANO,,0.0,0.0,0.0
54112,540212200,SAN PEDRO,1.0,1.0,0.0,0.0
54112,540212201,SAN PEDRO,1.0,1.0,0.0,0.0
54119,540212300,25 DE MAYO,1.0,1.0,0.0,0.0
54077,540212400,LIBERTADOR GRL SAN MARTIN,1.0,1.0,1.0,0.0
54077,540212401,LIBERTADOR GRL SAN MARTIN,1.0,1.0,0.0,0.0
54077,540212500,LIBERTADOR GRL SAN MARTIN,1.0,1.0,0.0,0.0
54077,540212502,LIBERTADOR GRL SAN MARTIN,1.0,1.0,0.0,0.0
54063,540212600,IGUAZU,1.0,0.0,1.0,0.0
54091,540212700,OBERA,1.0,0.0,0.0,1.0
54028,540212800,CAPITAL,1.0,0.0,0.0,0.0
54028,540212900,CAPITAL,1.0,0.0,0.0,0.0
54028,540213000,CAPITAL,1.0,0.0,0.0,1.0
54056,540213100,GUARANI,1.0,1.0,0.0,0.0
54091,540213200,OBERA,1.0,0.0,0.0,0.0
54042,549000100,ELDORADO,1.0,0.0,0.0,1.0
54028,549000200,CAPITAL,1.0,0.0,0.0,1.0
54028,549000300,CAPITAL,1.0,0.0,0.0,0.0
54042,549000301,ELDORADO,1.0,0.0,0.0,0.0
58035,580000100,CONFLUENCIA,,0.0,0.0,0.0
58042,580000200,CHOS MALAL,1.0,1.0,1.0,0.0
58035,580000300,CONFLUENCIA,,0.0,0.0,0.0
58084,580000700,ÑORQUIN,1.0,1.0,0.0,0.0
58084,580000900,ÑORQUIN,1.0,1.0,1.0,0.0
58014,580001200,AÑELO,,0.0,0.0,0.0
58014,580001400,AÑELO,1.0,1.0,0.0,0.0
58091,580001600,PEHUENCHES,1.0,1.0,1.0,0.0
58091,580001700,PEHUENCHES,1.0,0.0,1.0,0.0
58091,580001800,PEHUENCHES,1.0,1.0,0.0,0.0
58091,580001900,PEHUENCHES,1.0,0.0,0.0,1.0
58091,580002000,PEHUENCHES,,0.0,0.0,0.0
58105,580002300,PICUNCHES,1.0,0.0,1.0,0.0
58105,580002301,PICUNCHES,1.0,0.0,1.0,0.0
58105,580002302,PICUNCHES,1.0,0.0,1.0,0.0
58105,580002303,PICUNCHES,1.0,0.0,1.0,0.0
58105,580002400,PICUNCHES,,0.0,0.0,0.0
58105,580002500,PICUNCHES,1.0,1.0,1.0,0.0
58105,580002600,PICUNCHES,,0.0,0.0,0.0
58105,580002700,PICUNCHES,1.0,1.0,0.0,0.0
58105,580002800,PICUNCHES,,0.0,0.0,0.0
58105,580003000,PICUNCHES,1.0,1.0,0.0,0.0
58042,580003200,CHOS MALAL,1.0,1.0,1.0,0.0
58098,580003300,PICUN LEUFU,,0.0,0.0,0.0
58035,580003500,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580003600,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580003700,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580003800,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580003900,CONFLUENCIA,1.0,1.0,1.0,0.0
58028,580004200,COLLON CURA,,0.0,0.0,0.0
58028,580004300,COLLON CURA,1.0,0.0,0.0,1.0
58028,580004301,COLLON CURA,,0.0,0.0,0.0
58028,580004600,COLLON CURA,1.0,1.0,0.0,0.0
58035,580004700,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580004800,CONFLUENCIA,,0.0,0.0,0.0
58035,580004900,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580005000,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580005100,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580005200,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580005300,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580005400,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580005700,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580005800,CONFLUENCIA,1.0,0.0,0.0,0.0
58035,580005802,CONFLUENCIA,,0.0,0.0,0.0
58035,580005900,CONFLUENCIA,1.0,1.0,1.0,0.0
58014,580006000,AÑELO,1.0,1.0,0.0,0.0
58014,580006100,AÑELO,1.0,1.0,0.0,0.0
58035,580006200,CONFLUENCIA,1.0,0.0,0.0,1.0
58105,580006300,PICUNCHES,1.0,1.0,0.0,0.0
58042,580006500,CHOS MALAL,1.0,0.0,0.0,1.0
58028,580006700,COLLON CURA,1.0,0.0,1.0,0.0
58035,580006800,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580006900,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580007000,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580007100,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580007200,CONFLUENCIA,,0.0,0.0,0.0
58035,580007300,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580007400,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580007500,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580007600,CONFLUENCIA,,0.0,0.0,0.0
58035,580007900,CONFLUENCIA,1.0,0.0,1.0,0.0
58028,580008000,COLLON CURA,1.0,1.0,1.0,0.0
58028,580008100,COLLON CURA,1.0,1.0,0.0,0.0
58028,580008300,COLLON CURA,1.0,1.0,1.0,0.0
58028,580008400,COLLON CURA,1.0,1.0,0.0,0.0
58035,580008500,CONFLUENCIA,1.0,1.0,1.0,0.0
58098,580008700,PICUN LEUFU,1.0,1.0,0.0,0.0
58098,580008800,PICUN LEUFU,1.0,1.0,1.0,0.0
58035,580008900,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580009200,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580009300,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580009400,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580009500,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580009600,CONFLUENCIA,1.0,1.0,1.0,0.0
58014,580009700,AÑELO,1.0,1.0,1.0,0.0
58035,580009800,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580009900,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580010100,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580010200,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580010300,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580010400,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580010500,CONFLUENCIA,,0.0,0.0,0.0
58035,580010600,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580010700,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580010800,CONFLUENCIA,,0.0,0.0,0.0
58035,580010900,CONFLUENCIA,,0.0,0.0,0.0
58035,580011000,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580011100,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580011200,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580011300,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580011400,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580011500,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580011600,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580011700,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580011800,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580011900,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580012000,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580012100,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580012200,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580012300,CONFLUENCIA,,0.0,0.0,0.0
58035,580012400,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580012500,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580012600,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580012700,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580012800,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580012900,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580013000,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580013100,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580013200,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580013300,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580013500,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580013600,CONFLUENCIA,1.0,0.0,0.0,0.0
58063,580013605,LONCOPUE,1.0,0.0,0.0,0.0
58112,580013607,ZAPALA,1.0,0.0,0.0,0.0
58091,580013608,PEHUENCHES,1.0,0.0,0.0,0.0
58112,580013615,ZAPALA,1.0,0.0,0.0,0.0
58084,580013617,ÑORQUIN,1.0,0.0,0.0,0.0
58042,580014300,CHOS MALAL,1.0,1.0,0.0,0.0
58042,580014400,CHOS MALAL,1.0,1.0,0.0,0.0
58042,580014500,CHOS MALAL,1.0,1.0,1.0,0.0
58042,580014501,CHOS MALAL,1.0,1.0,0.0,0.0
58042,580014600,CHOS MALAL,1.0,1.0,1.0,0.0
58042,580014700,CHOS MALAL,1.0,1.0,0.0,0.0
58042,580014800,CHOS MALAL,1.0,1.0,1.0,0.0
58042,580014900,CHOS MALAL,1.0,1.0,0.0,0.0
58084,580015100,ÑORQUIN,1.0,1.0,1.0,0.0
58077,580015300,MINAS,1.0,1.0,0.0,0.0
58077,580015400,MINAS,1.0,1.0,1.0,0.0
58077,580015500,MINAS,1.0,1.0,0.0,0.0
58077,580015600,MINAS,1.0,1.0,0.0,0.0
58077,580015700,MINAS,1.0,1.0,1.0,0.0
58077,580015900,MINAS,1.0,1.0,0.0,0.0
58035,580016000,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580016100,CONFLUENCIA,,0.0,0.0,0.0
58035,580016200,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580016300,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580016400,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580016500,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580016600,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580016700,CONFLUENCIA,1.0,0.0,0.0,0.0
58056,580017000,LACAR,1.0,0.0,0.0,0.0
58007,580017002,ALUMINE,1.0,0.0,0.0,0.0
58056,580017200,LACAR,1.0,1.0,1.0,0.0
58056,580017300,LACAR,,0.0,0.0,0.0
58056,580017301,LACAR,,0.0,0.0,0.0
58056,580017400,LACAR,1.0,1.0,0.0,0.0
58035,580017900,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580018000,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580018100,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580018200,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580018400,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580018500,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580018600,CONFLUENCIA,1.0,1.0,0.0,0.0
58042,580018700,CHOS MALAL,1.0,1.0,1.0,0.0
58084,580018800,ÑORQUIN,1.0,1.0,0.0,0.0
58084,580018900,ÑORQUIN,1.0,1.0,1.0,0.0
58084,580019000,ÑORQUIN,1.0,1.0,1.0,0.0
58077,580019100,MINAS,1.0,1.0,0.0,0.0
58035,580019200,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580019300,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580019400,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580019500,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580019600,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580019700,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580019800,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580019900,CONFLUENCIA,1.0,0.0,0.0,1.0
58056,580020100,LACAR,1.0,1.0,1.0,0.0
58084,580020200,ÑORQUIN,1.0,1.0,0.0,0.0
58077,580020400,MINAS,1.0,0.0,0.0,1.0
58077,580020600,MINAS,1.0,1.0,1.0,0.0
58035,580020800,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580020900,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580021000,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580021100,CONFLUENCIA,1.0,0.0,0.0,0.0
58035,580021200,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580021300,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580021400,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580021500,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580021600,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580021900,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580022100,CONFLUENCIA,1.0,1.0,0.0,0.0
58056,580022500,LACAR,1.0,1.0,0.0,0.0
58056,580022600,LACAR,1.0,1.0,1.0,0.0
58056,580022800,LACAR,1.0,1.0,0.0,0.0
58056,580022900,LACAR,1.0,1.0,1.0,0.0
58056,580023000,LACAR,1.0,1.0,1.0,0.0
58056,580023100,LACAR,1.0,0.0,0.0,1.0
58056,580023200,LACAR,,0.0,0.0,0.0
58056,580023300,LACAR,1.0,0.0,1.0,0.0
58056,580023400,LACAR,1.0,1.0,0.0,0.0
58056,580023500,LACAR,1.0,1.0,1.0,0.0
58056,580023600,LACAR,1.0,1.0,1.0,0.0
58056,580023700,LACAR,1.0,1.0,1.0,0.0
58035,580023800,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580024100,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580024200,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580024300,CONFLUENCIA,1.0,1.0,1.0,1.0
58035,580024400,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580024500,CONFLUENCIA,1.0,1.0,0.0,0.0
58077,580024600,MINAS,1.0,1.0,1.0,0.0
58035,580024700,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580024800,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580025000,CONFLUENCIA,1.0,1.0,1.0,1.0
58035,580025100,CONFLUENCIA,,0.0,0.0,0.0
58035,580025200,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580025300,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580025400,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580025500,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580025600,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580025700,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580025800,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580025900,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580026000,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580026100,CONFLUENCIA,1.0,1.0,1.0,0.0
58056,580026200,LACAR,1.0,0.0,0.0,1.0
58056,580026300,LACAR,1.0,0.0,0.0,1.0
58056,580026302,LACAR,1.0,0.0,0.0,1.0
58056,580026400,LACAR,1.0,0.0,0.0,1.0
58056,580026500,LACAR,1.0,1.0,0.0,0.0
58056,580026600,LACAR,1.0,1.0,0.0,0.0
58056,580026700,LACAR,1.0,1.0,0.0,0.0
58056,580026800,LACAR,1.0,1.0,0.0,0.0
58035,580026900,CONFLUENCIA,,0.0,0.0,0.0
58035,580027000,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580027100,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580027200,CONFLUENCIA,1.0,1.0,1.0,0.0
58056,580027300,LACAR,1.0,0.0,0.0,1.0
58035,580027400,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580027500,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580027600,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580027800,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580027900,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580028000,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580028100,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580028200,CONFLUENCIA,,0.0,0.0,0.0
58035,580028400,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580028500,CONFLUENCIA,1.0,1.0,0.0,0.0
58077,580028800,MINAS,1.0,1.0,1.0,0.0
58077,580029000,MINAS,1.0,1.0,0.0,0.0
58077,580029100,MINAS,1.0,1.0,1.0,0.0
58091,580029500,PEHUENCHES,1.0,0.0,0.0,1.0
58091,580029600,PEHUENCHES,1.0,1.0,1.0,0.0
58091,580029700,PEHUENCHES,1.0,1.0,0.0,0.0
58091,580029800,PEHUENCHES,1.0,1.0,0.0,0.0
58091,580029900,PEHUENCHES,1.0,1.0,0.0,0.0
58091,580030000,PEHUENCHES,1.0,1.0,1.0,0.0
58091,580030200,PEHUENCHES,1.0,1.0,1.0,0.0
58091,580030300,PEHUENCHES,1.0,1.0,0.0,0.0
58042,580030400,CHOS MALAL,1.0,1.0,0.0,0.0
58042,580030500,CHOS MALAL,,0.0,0.0,0.0
58091,580030503,PEHUENCHES,,0.0,0.0,0.0
58084,580030507,ÑORQUIN,,0.0,0.0,0.0
58063,580030508,LONCOPUE,,0.0,0.0,0.0
58042,580030510,CHOS MALAL,,0.0,0.0,0.0
58035,580030800,CONFLUENCIA,,0.0,0.0,0.0
58035,580030900,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580031100,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580031300,CONFLUENCIA,1.0,1.0,0.0,0.0
58007,580031400,ALUMINE,1.0,1.0,1.0,0.0
58007,580031500,ALUMINE,1.0,1.0,0.0,0.0
58007,580031600,ALUMINE,1.0,1.0,1.0,0.0
58063,580031700,LONCOPUE,1.0,1.0,0.0,0.0
58063,580031800,LONCOPUE,1.0,0.0,0.0,1.0
58063,580031900,LONCOPUE,1.0,1.0,1.0,0.0
58063,580032000,LONCOPUE,1.0,1.0,1.0,0.0
58063,580032100,LONCOPUE,1.0,1.0,0.0,0.0
58063,580032200,LONCOPUE,1.0,1.0,0.0,0.0
58063,580032300,LONCOPUE,,0.0,0.0,0.0
58063,580032400,LONCOPUE,1.0,1.0,1.0,0.0
58007,580032700,ALUMINE,1.0,1.0,1.0,0.0
58007,580032800,ALUMINE,1.0,1.0,1.0,0.0
58007,580032900,ALUMINE,1.0,1.0,0.0,0.0
58007,580033000,ALUMINE,1.0,1.0,1.0,0.0
58007,580033200,ALUMINE,1.0,1.0,1.0,0.0
58035,580033300,CONFLUENCIA,1.0,1.0,0.0,0.0
58007,580033400,ALUMINE,1.0,1.0,0.0,0.0
58007,580033500,ALUMINE,1.0,1.0,1.0,0.0
58035,580033800,CONFLUENCIA,1.0,1.0,1.0,0.0
58084,580034000,ÑORQUIN,1.0,1.0,1.0,0.0
58035,580034100,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580034200,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580034300,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580034400,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580034500,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580034600,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580034700,CONFLUENCIA,1.0,0.0,0.0,1.0
58077,580034800,MINAS,1.0,0.0,0.0,1.0
58077,580035000,MINAS,1.0,1.0,0.0,0.0
58077,580035100,MINAS,1.0,1.0,1.0,0.0
58042,580035200,CHOS MALAL,1.0,1.0,0.0,0.0
58042,580035300,CHOS MALAL,1.0,1.0,0.0,0.0
58042,580035400,CHOS MALAL,,0.0,0.0,0.0
58091,580035500,PEHUENCHES,1.0,1.0,0.0,0.0
58035,580035900,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580036000,CONFLUENCIA,,0.0,0.0,0.0
58035,580036100,CONFLUENCIA,,0.0,0.0,0.0
58035,580036200,CONFLUENCIA,,0.0,0.0,0.0
58035,580036300,CONFLUENCIA,,0.0,0.0,0.0
58035,580036600,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580036700,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580036800,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580036900,CONFLUENCIA,1.0,1.0,1.0,0.0
58063,580037000,LONCOPUE,1.0,1.0,0.0,0.0
58063,580037100,LONCOPUE,1.0,1.0,0.0,0.0
58035,580037400,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580037500,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580037700,CONFLUENCIA,1.0,0.0,0.0,1.0
58084,580037800,ÑORQUIN,1.0,1.0,1.0,0.0
58035,580037900,CONFLUENCIA,1.0,1.0,1.0,0.0
58112,580038000,ZAPALA,1.0,1.0,1.0,0.0
58112,580038100,ZAPALA,1.0,1.0,1.0,0.0
58112,580038200,ZAPALA,1.0,0.0,0.0,1.0
58112,580038300,ZAPALA,,0.0,0.0,0.0
58112,580038400,ZAPALA,1.0,0.0,1.0,0.0
58112,580038401,ZAPALA,1.0,0.0,1.0,0.0
58112,580038500,ZAPALA,1.0,0.0,1.0,0.0
58105,580038600,PICUNCHES,1.0,1.0,1.0,0.0
58105,580038700,PICUNCHES,1.0,1.0,0.0,0.0
58105,580038800,PICUNCHES,1.0,0.0,0.0,1.0
58105,580038900,PICUNCHES,1.0,1.0,1.0,0.0
58105,580039100,PICUNCHES,1.0,1.0,1.0,0.0
58021,580039200,CATAN LIL,1.0,1.0,1.0,0.0
58021,580039300,CATAN LIL,1.0,1.0,0.0,0.0
58021,580039400,CATAN LIL,1.0,1.0,1.0,0.0
58021,580039500,CATAN LIL,1.0,1.0,1.0,0.0
58021,580039600,CATAN LIL,1.0,1.0,1.0,0.0
58021,580039700,CATAN LIL,1.0,1.0,1.0,0.0
58021,580039800,CATAN LIL,1.0,1.0,1.0,0.0
58084,580040100,ÑORQUIN,1.0,1.0,1.0,0.0
58084,580040200,ÑORQUIN,1.0,0.0,0.0,1.0
58084,580040201,ÑORQUIN,1.0,0.0,0.0,1.0
58014,580040400,AÑELO,1.0,0.0,0.0,1.0
58014,580040500,AÑELO,1.0,0.0,0.0,1.0
58014,580040600,AÑELO,1.0,1.0,1.0,0.0
58091,580040700,PEHUENCHES,1.0,1.0,0.0,0.0
58105,580040800,PICUNCHES,1.0,0.0,0.0,1.0
58105,580040900,PICUNCHES,1.0,0.0,0.0,0.0
58105,580041000,PICUNCHES,1.0,1.0,0.0,0.0
58105,580041100,PICUNCHES,1.0,1.0,0.0,0.0
58112,580041300,ZAPALA,1.0,1.0,1.0,0.0
58112,580041400,ZAPALA,1.0,1.0,0.0,0.0
58112,580041500,ZAPALA,1.0,1.0,1.0,0.0
58112,580041600,ZAPALA,1.0,1.0,1.0,0.0
58112,580041800,ZAPALA,1.0,1.0,1.0,0.0
58112,580041900,ZAPALA,1.0,1.0,1.0,0.0
58112,580042000,ZAPALA,1.0,1.0,1.0,0.0
58112,580042100,ZAPALA,1.0,1.0,1.0,0.0
58112,580042300,ZAPALA,,0.0,0.0,0.0
58042,580042400,CHOS MALAL,1.0,1.0,0.0,0.0
58042,580042500,CHOS MALAL,1.0,0.0,1.0,0.0
58042,580042600,CHOS MALAL,1.0,0.0,0.0,1.0
58112,580042700,ZAPALA,1.0,1.0,1.0,0.0
58112,580042800,ZAPALA,1.0,1.0,0.0,0.0
58112,580042900,ZAPALA,1.0,1.0,0.0,0.0
58112,580043000,ZAPALA,1.0,1.0,1.0,0.0
58098,580044100,PICUN LEUFU,1.0,1.0,0.0,0.0
58098,580044200,PICUN LEUFU,1.0,1.0,1.0,0.0
58098,580044300,PICUN LEUFU,1.0,1.0,0.0,0.0
58098,580044400,PICUN LEUFU,1.0,1.0,1.0,0.0
58098,580044600,PICUN LEUFU,1.0,0.0,0.0,1.0
58035,580044800,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580044900,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580045000,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580045100,CONFLUENCIA,1.0,1.0,0.0,0.0
58021,580045200,CATAN LIL,1.0,1.0,1.0,0.0
58035,580045500,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580045600,CONFLUENCIA,1.0,0.0,0.0,0.0
58035,580045700,CONFLUENCIA,,0.0,0.0,0.0
58035,580045800,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580045900,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580046000,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580046100,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580046200,CONFLUENCIA,1.0,1.0,1.0,0.0
58035,580046300,CONFLUENCIA,,0.0,0.0,0.0
58035,580046400,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580046500,CONFLUENCIA,1.0,1.0,0.0,0.0
58035,580046600,CONFLUENCIA,1.0,0.0,0.0,1.0
58035,580046700,CONFLUENCIA,1.0,0.0,1.0,0.0
58035,580046800,CONFLUENCIA,,0.0,0.0,0.0
58035,580046900,CONFLUENCIA,1.0,1.0,0.0,0.0
