id_departamento,Rango etario,casos
46007.0,6 a 11,1645.0
46007.0,12 a 18,1863.0
46007.0,19 a 29,3148.0
46007.0,30 a 45,3824.0
46007.0,46 a 60,2430.0
46007.0,> 60,1988.0
,,
,,
46014.0,0 a 2,7069.0
46014.0,3 a 5,8628.0
46014.0,6 a 11,19946.0
46014.0,12 a 18,23880.0
46014.0,19 a 29,43973.0
46014.0,30 a 45,52391.0
46014.0,46 a 60,31316.0
46014.0,> 60,23304.0
,,
,,
46021.0,0 a 2,170.0
46021.0,3 a 5,239.0
46021.0,6 a 11,538.0
46021.0,12 a 18,599.0
46021.0,19 a 29,920.0
46021.0,30 a 45,1352.0
46021.0,46 a 60,978.0
46021.0,> 60,1014.0
,,
,,
46028.0,0 a 2,350.0
46028.0,3 a 5,479.0
46028.0,6 a 11,1078.0
46028.0,12 a 18,1172.0
46028.0,19 a 29,2069.0
46028.0,30 a 45,2792.0
46028.0,46 a 60,1804.0
46028.0,> 60,1627.0
,,
,,
46035.0,0 a 2,587.0
46035.0,3 a 5,720.0
46035.0,6 a 11,1360.0
46035.0,12 a 18,1701.0
46035.0,19 a 29,2913.0
46035.0,30 a 45,3567.0
46035.0,46 a 60,2549.0
46035.0,> 60,2233.0
,,
,,
46042.0,0 a 2,2006.0
46042.0,3 a 5,2573.0
46042.0,6 a 11,6019.0
46042.0,12 a 18,7421.0
46042.0,19 a 29,11166.0
46042.0,30 a 45,13852.0
46042.0,46 a 60,8837.0
46042.0,> 60,6807.0
,,
,,
46049.0,0 a 2,214.0
46049.0,3 a 5,265.0
46049.0,6 a 11,664.0
46049.0,12 a 18,804.0
46049.0,19 a 29,1197.0
46049.0,30 a 45,1618.0
46049.0,46 a 60,1141.0
46049.0,> 60,1081.0
,,
,,
46056.0,0 a 2,117.0
46056.0,3 a 5,138.0
46056.0,6 a 11,333.0
46056.0,12 a 18,355.0
46056.0,19 a 29,610.0
46056.0,30 a 45,691.0
46056.0,46 a 60,500.0
46056.0,> 60,440.0
,,
,,
46063.0,0 a 2,275.0
46063.0,3 a 5,346.0
46063.0,6 a 11,677.0
46063.0,12 a 18,835.0
46063.0,19 a 29,1417.0
46063.0,30 a 45,1626.0
46063.0,46 a 60,1259.0
46063.0,> 60,1180.0
,,
,,
46070.0,0 a 2,150.0
46070.0,3 a 5,187.0
46070.0,6 a 11,362.0
46070.0,12 a 18,461.0
46070.0,19 a 29,749.0
46070.0,30 a 45,825.0
46070.0,46 a 60,707.0
46070.0,> 60,572.0
,,
,,
46077.0,0 a 2,72.0
46077.0,3 a 5,86.0
46077.0,6 a 11,164.0
46077.0,12 a 18,214.0
46077.0,19 a 29,333.0
46077.0,30 a 45,472.0
46077.0,46 a 60,306.0
46077.0,> 60,238.0
,,
,,
46084.0,0 a 2,269.0
46084.0,3 a 5,298.0
46084.0,6 a 11,656.0
46084.0,12 a 18,805.0
46084.0,19 a 29,1323.0
46084.0,30 a 45,1537.0
46084.0,46 a 60,1181.0
46084.0,> 60,1278.0
,,
,,
46091.0,0 a 2,172.0
46091.0,3 a 5,222.0
46091.0,6 a 11,538.0
46091.0,12 a 18,655.0
46091.0,19 a 29,927.0
46091.0,30 a 45,1038.0
46091.0,46 a 60,833.0
46091.0,> 60,632.0
,,
,,
46098.0,0 a 2,108.0
46098.0,3 a 5,116.0
46098.0,6 a 11,246.0
46098.0,12 a 18,305.0
46098.0,19 a 29,456.0
46098.0,30 a 45,603.0
46098.0,46 a 60,467.0
46098.0,> 60,394.0
,,
,,
46105.0,0 a 2,98.0
46105.0,3 a 5,111.0
46105.0,6 a 11,241.0
46105.0,12 a 18,307.0
46105.0,19 a 29,390.0
46105.0,30 a 45,547.0
46105.0,46 a 60,391.0
46105.0,> 60,314.0
,,
,,
46112.0,0 a 2,565.0
46112.0,3 a 5,745.0
46112.0,6 a 11,1652.0
46112.0,12 a 18,1864.0
46112.0,19 a 29,2956.0
46112.0,30 a 45,3321.0
46112.0,46 a 60,2454.0
46112.0,> 60,2207.0
,,
,,
46119.0,0 a 2,151.0
46119.0,3 a 5,194.0
46119.0,6 a 11,429.0
46119.0,12 a 18,494.0
46119.0,19 a 29,782.0
46119.0,30 a 45,934.0
46119.0,46 a 60,660.0
46119.0,> 60,662.0
,,
,,
46126.0,0 a 2,106.0
46126.0,3 a 5,124.0
46126.0,6 a 11,317.0
46126.0,12 a 18,314.0
46126.0,19 a 29,553.0
46126.0,30 a 45,697.0
46126.0,46 a 60,492.0
46126.0,> 60,391.0
,,
,,
50007.0,0 a 2,3726.0
50007.0,3 a 5,4557.0
50007.0,6 a 11,9891.0
50007.0,12 a 18,11066.0
50007.0,19 a 29,20263.0
50007.0,30 a 45,30322.0
50007.0,46 a 60,19265.0
50007.0,> 60,24625.0
,,
,,
50014.0,0 a 2,1809.0
50014.0,3 a 5,2260.0
50014.0,6 a 11,5385.0
50014.0,12 a 18,5721.0
50014.0,19 a 29,7805.0
50014.0,30 a 45,11090.0
50014.0,46 a 60,8264.0
50014.0,> 60,10045.0
,,
,,
50021.0,0 a 2,5833.0
50021.0,3 a 5,7559.0
50021.0,6 a 11,16942.0
50021.0,12 a 18,19597.0
50021.0,19 a 29,31218.0
50021.0,30 a 45,45911.0
50021.0,46 a 60,30693.0
50021.0,> 60,36804.0
,,
,,
50028.0,0 a 2,10918.0
50028.0,3 a 5,14431.0
50028.0,6 a 11,31776.0
50028.0,12 a 18,35018.0
50028.0,19 a 29,53346.0
50028.0,30 a 45,74234.0
50028.0,46 a 60,51067.0
50028.0,> 60,50081.0
,,
,,
50035.0,0 a 2,1587.0
50035.0,3 a 5,2075.0
50035.0,6 a 11,4550.0
50035.0,12 a 18,5068.0
50035.0,19 a 29,7631.0
50035.0,30 a 45,10399.0
50035.0,46 a 60,7532.0
50035.0,> 60,7630.0
,,
,,
50042.0,0 a 2,444.0
50042.0,3 a 5,574.0
50042.0,6 a 11,1305.0
50042.0,12 a 18,1302.0
50042.0,19 a 29,2211.0
50042.0,30 a 45,2700.0
50042.0,46 a 60,1791.0
50042.0,> 60,1691.0
,,
,,
50049.0,0 a 2,8397.0
50049.0,3 a 5,11303.0
50049.0,6 a 11,24827.0
50049.0,12 a 18,27850.0
50049.0,19 a 29,40109.0
50049.0,30 a 45,52181.0
50049.0,46 a 60,35852.0
50049.0,> 60,33320.0
,,
,,
50056.0,0 a 2,1959.0
50056.0,3 a 5,2567.0
50056.0,6 a 11,5749.0
50056.0,12 a 18,5944.0
50056.0,19 a 29,8769.0
50056.0,30 a 45,10638.0
50056.0,46 a 60,6242.0
50056.0,> 60,5218.0
,,
,,
50063.0,0 a 2,6056.0
50063.0,3 a 5,7858.0
50063.0,6 a 11,17898.0
50063.0,12 a 18,20387.0
50063.0,19 a 29,28141.0
50063.0,30 a 45,39106.0
50063.0,46 a 60,28717.0
50063.0,> 60,23720.0
,,
,,
50070.0,0 a 2,7948.0
50070.0,3 a 5,10215.0
50070.0,6 a 11,22679.0
50070.0,12 a 18,25291.0
50070.0,19 a 29,36425.0
50070.0,30 a 45,51621.0
50070.0,46 a 60,34382.0
50070.0,> 60,30326.0
,,
,,
50077.0,0 a 2,1182.0
50077.0,3 a 5,1629.0
50077.0,6 a 11,3700.0
50077.0,12 a 18,4071.0
50077.0,19 a 29,5263.0
50077.0,30 a 45,7727.0
50077.0,46 a 60,4980.0
50077.0,> 60,4044.0
,,
,,
50084.0,0 a 2,2312.0
50084.0,3 a 5,2949.0
50084.0,6 a 11,6608.0
50084.0,12 a 18,7111.0
50084.0,19 a 29,10930.0
50084.0,30 a 45,13709.0
50084.0,46 a 60,9646.0
50084.0,> 60,10324.0
,,
,,
50091.0,0 a 2,1514.0
50091.0,3 a 5,1961.0
50091.0,6 a 11,4334.0
50091.0,12 a 18,4793.0
50091.0,19 a 29,6824.0
50091.0,30 a 45,9047.0
50091.0,46 a 60,5846.0
50091.0,> 60,5433.0
,,
,,
50098.0,0 a 2,5122.0
50098.0,3 a 5,6520.0
50098.0,6 a 11,14861.0
50098.0,12 a 18,15658.0
50098.0,19 a 29,23294.0
50098.0,30 a 45,30271.0
50098.0,46 a 60,20866.0
50098.0,> 60,22814.0
,,
,,
50105.0,0 a 2,7467.0
50105.0,3 a 5,9770.0
50105.0,6 a 11,21325.0
50105.0,12 a 18,23389.0
50105.0,19 a 29,34458.0
50105.0,30 a 45,47018.0
50105.0,46 a 60,32982.0
50105.0,> 60,36795.0
,,
,,
50112.0,0 a 2,771.0
50112.0,3 a 5,994.0
50112.0,6 a 11,2143.0
50112.0,12 a 18,2263.0
50112.0,19 a 29,3348.0
50112.0,30 a 45,4271.0
50112.0,46 a 60,2774.0
50112.0,> 60,2815.0
,,
,,
50119.0,0 a 2,2267.0
50119.0,3 a 5,2891.0
50119.0,6 a 11,6688.0
50119.0,12 a 18,7298.0
50119.0,19 a 29,10057.0
50119.0,30 a 45,13666.0
50119.0,46 a 60,8788.0
50119.0,> 60,8317.0
,,
,,
50126.0,0 a 2,1685.0
50126.0,3 a 5,2125.0
50126.0,6 a 11,4851.0
50126.0,12 a 18,5315.0
50126.0,19 a 29,7718.0
50126.0,30 a 45,9409.0
50126.0,46 a 60,5505.0
50126.0,> 60,4560.0
,,
,,
54007.0,0 a 2,2441.0
54007.0,3 a 5,2821.0
54007.0,6 a 11,5788.0
54007.0,12 a 18,6448.0
54007.0,19 a 29,9520.0
54007.0,30 a 45,10933.0
54007.0,46 a 60,7063.0
54007.0,> 60,5489.0
,,
,,
54014.0,0 a 2,3043.0
54014.0,3 a 5,3382.0
54014.0,6 a 11,7497.0
54014.0,12 a 18,8031.0
54014.0,19 a 29,10931.0
54014.0,30 a 45,12667.0
54014.0,46 a 60,7958.0
54014.0,> 60,6366.0
,,
,,
54021.0,0 a 2,1789.0
54021.0,3 a 5,1969.0
54021.0,6 a 11,4296.0
54021.0,12 a 18,4620.0
54021.0,19 a 29,6341.0
54021.0,30 a 45,7223.0
54021.0,46 a 60,4736.0
54021.0,> 60,3971.0
,,
,,
54028.0,0 a 2,14503.0
54028.0,3 a 5,18639.0
54028.0,6 a 11,40783.0
54028.0,12 a 18,44373.0
54028.0,19 a 29,73421.0
54028.0,30 a 45,93081.0
54028.0,46 a 60,58835.0
54028.0,> 60,47863.0
,,
,,
54035.0,0 a 2,518.0
54035.0,3 a 5,569.0
54035.0,6 a 11,1156.0
54035.0,12 a 18,1380.0
54035.0,19 a 29,1942.0
54035.0,30 a 45,2021.0
54035.0,46 a 60,1450.0
54035.0,> 60,1267.0
,,
,,
54042.0,0 a 2,3997.0
54042.0,3 a 5,4724.0
54042.0,6 a 11,10328.0
54042.0,12 a 18,11407.0
54042.0,19 a 29,15928.0
54042.0,30 a 45,20843.0
54042.0,46 a 60,12864.0
54042.0,> 60,11042.0
,,
,,
54049.0,0 a 2,2541.0
54049.0,3 a 5,2917.0
54049.0,6 a 11,5949.0
54049.0,12 a 18,6138.0
54049.0,19 a 29,8886.0
54049.0,30 a 45,9900.0
54049.0,46 a 60,5720.0
54049.0,> 60,3405.0
,,
,,
54056.0,0 a 2,4153.0
54056.0,3 a 5,4649.0
54056.0,6 a 11,9732.0
54056.0,12 a 18,10537.0
54056.0,19 a 29,14878.0
54056.0,30 a 45,16573.0
54056.0,46 a 60,9981.0
54056.0,> 60,6572.0
,,
,,
54063.0,0 a 2,4872.0
54063.0,3 a 5,5769.0
54063.0,6 a 11,12219.0
54063.0,12 a 18,13000.0
54063.0,19 a 29,17568.0
54063.0,30 a 45,23237.0
54063.0,46 a 60,13613.0
54063.0,> 60,9560.0
,,
,,
54070.0,0 a 2,1940.0
54070.0,3 a 5,2490.0
54070.0,6 a 11,5235.0
54070.0,12 a 18,5726.0
54070.0,19 a 29,8800.0
54070.0,30 a 45,11177.0
54070.0,46 a 60,7667.0
54070.0,> 60,6356.0
,,
,,
54077.0,0 a 2,2358.0
54077.0,3 a 5,2869.0
54077.0,6 a 11,5931.0
54077.0,12 a 18,6521.0
54077.0,19 a 29,8970.0
54077.0,30 a 45,11454.0
54077.0,46 a 60,7600.0
54077.0,> 60,6463.0
,,
,,
54084.0,0 a 2,1664.0
54084.0,3 a 5,2010.0
54084.0,6 a 11,4579.0
54084.0,12 a 18,4992.0
54084.0,19 a 29,6484.0
54084.0,30 a 45,8456.0
54084.0,46 a 60,5475.0
54084.0,> 60,4960.0
,,
,,
54091.0,0 a 2,5347.0
54091.0,3 a 5,6333.0
54091.0,6 a 11,13783.0
54091.0,12 a 18,14897.0
54091.0,19 a 29,23125.0
54091.0,30 a 45,26511.0
54091.0,46 a 60,16609.0
54091.0,> 60,14098.0
,,
,,
54098.0,0 a 2,3025.0
54098.0,3 a 5,3473.0
54098.0,6 a 11,7468.0
54098.0,12 a 18,7918.0
54098.0,19 a 29,11379.0
54098.0,30 a 45,13414.0
54098.0,46 a 60,8809.0
54098.0,> 60,7708.0
,,
,,
54105.0,0 a 2,1104.0
54105.0,3 a 5,1242.0
54105.0,6 a 11,2808.0
54105.0,12 a 18,2956.0
54105.0,19 a 29,4080.0
54105.0,30 a 45,5015.0
54105.0,46 a 60,3216.0
54105.0,> 60,2659.0
,,
,,
54112.0,0 a 2,2196.0
54112.0,3 a 5,2266.0
54112.0,6 a 11,4904.0
54112.0,12 a 18,4984.0
54112.0,19 a 29,6666.0
54112.0,30 a 45,6991.0
54112.0,46 a 60,4120.0
54112.0,> 60,2563.0
,,
,,
54119.0,0 a 2,1651.0
54119.0,3 a 5,1718.0
54119.0,6 a 11,3671.0
54119.0,12 a 18,3903.0
54119.0,19 a 29,5501.0
54119.0,30 a 45,6720.0
54119.0,46 a 60,4428.0
54119.0,> 60,3285.0
,,
,,
58007.0,0 a 2,381.0
58007.0,3 a 5,497.0
58007.0,6 a 11,1032.0
58007.0,12 a 18,1197.0
58007.0,19 a 29,1624.0
58007.0,30 a 45,2601.0
58007.0,46 a 60,1724.0
58007.0,> 60,1117.0
,,
,,
58014.0,0 a 2,884.0
58014.0,3 a 5,1024.0
58014.0,6 a 11,2170.0
58014.0,12 a 18,2191.0
58014.0,19 a 29,3715.0
58014.0,30 a 45,4651.0
58014.0,46 a 60,2279.0
58014.0,> 60,1236.0
,,
,,
58021.0,0 a 2,82.0
58021.0,3 a 5,138.0
58021.0,6 a 11,316.0
58021.0,12 a 18,310.0
58021.0,19 a 29,354.0
58021.0,30 a 45,618.0
58021.0,46 a 60,402.0
58021.0,> 60,421.0
,,
,,
58028.0,0 a 2,143.0
58028.0,3 a 5,217.0
58028.0,6 a 11,456.0
58028.0,12 a 18,540.0
58028.0,19 a 29,828.0
58028.0,30 a 45,1114.0
58028.0,46 a 60,853.0
58028.0,> 60,681.0
,,
,,
58035.0,0 a 2,14973.0
58035.0,3 a 5,19766.0
58035.0,6 a 11,44946.0
58035.0,12 a 18,49728.0
58035.0,19 a 29,78836.0
58035.0,30 a 45,121478.0
58035.0,46 a 60,76382.0
58035.0,> 60,61108.0
,,
,,
58042.0,0 a 2,564.0
58042.0,3 a 5,734.0
58042.0,6 a 11,1819.0
58042.0,12 a 18,2044.0
58042.0,19 a 29,2888.0
58042.0,30 a 45,4783.0
58042.0,46 a 60,3226.0
58042.0,> 60,2231.0
,,
,,
58049.0,0 a 2,711.0
58049.0,3 a 5,1002.0
58049.0,6 a 11,2147.0
58049.0,12 a 18,2356.0
58049.0,19 a 29,3456.0
58049.0,30 a 45,5356.0
58049.0,46 a 60,3463.0
58049.0,> 60,2362.0
,,
,,
58056.0,0 a 2,1147.0
58056.0,3 a 5,1654.0
58056.0,6 a 11,3767.0
58056.0,12 a 18,4511.0
58056.0,19 a 29,5818.0
58056.0,30 a 45,10511.0
58056.0,46 a 60,7133.0
58056.0,> 60,5026.0
,,
,,
58063.0,0 a 2,280.0
58063.0,3 a 5,395.0
58063.0,6 a 11,811.0
58063.0,12 a 18,845.0
58063.0,19 a 29,1312.0
58063.0,30 a 45,1887.0
58063.0,46 a 60,1239.0
58063.0,> 60,927.0
,,
,,
58070.0,0 a 2,481.0
58070.0,3 a 5,655.0
58070.0,6 a 11,1557.0
58070.0,12 a 18,1770.0
58070.0,19 a 29,2240.0
58070.0,30 a 45,4195.0
58070.0,46 a 60,2853.0
58070.0,> 60,1751.0
,,
,,
58077.0,0 a 2,269.0
58077.0,3 a 5,468.0
58077.0,6 a 11,884.0
58077.0,12 a 18,1008.0
58077.0,19 a 29,1466.0
58077.0,30 a 45,2424.0
58077.0,46 a 60,1718.0
58077.0,> 60,1030.0
,,
,,
58084.0,0 a 2,171.0
58084.0,3 a 5,269.0
58084.0,6 a 11,563.0
58084.0,12 a 18,605.0
58084.0,19 a 29,844.0
58084.0,30 a 45,1423.0
58084.0,46 a 60,1003.0
58084.0,> 60,694.0
,,
,,
58091.0,0 a 2,1140.0
58091.0,3 a 5,1538.0
58091.0,6 a 11,3445.0
58091.0,12 a 18,3890.0
58091.0,19 a 29,5280.0
58091.0,30 a 45,8161.0
58091.0,46 a 60,4200.0
58091.0,> 60,2067.0
,,
,,
58098.0,0 a 2,169.0
58098.0,3 a 5,222.0
58098.0,6 a 11,533.0
58098.0,12 a 18,543.0
58098.0,19 a 29,820.0
58098.0,30 a 45,1152.0
58098.0,46 a 60,915.0
58098.0,> 60,733.0
,,
,,
58105.0,0 a 2,297.0
58105.0,3 a 5,424.0
58105.0,6 a 11,952.0
58105.0,12 a 18,938.0
58105.0,19 a 29,1562.0
58105.0,30 a 45,1936.0
58105.0,46 a 60,1362.0
58105.0,> 60,1000.0
,,
,,
58112.0,0 a 2,1395.0
58112.0,3 a 5,2031.0
58112.0,6 a 11,4712.0
58112.0,12 a 18,5301.0
58112.0,19 a 29,7331.0
58112.0,30 a 45,10981.0
58112.0,46 a 60,7686.0
58112.0,> 60,6103.0
,,
,,
62007.0,0 a 2,1919.0
62007.0,3 a 5,2598.0
62007.0,6 a 11,6136.0
62007.0,12 a 18,7034.0
62007.0,19 a 29,10329.0
62007.0,30 a 45,15461.0
62007.0,46 a 60,10766.0
62007.0,> 60,9602.0
,,
,,
62014.0,0 a 2,1469.0
62014.0,3 a 5,1938.0
62014.0,6 a 11,4196.0
62014.0,12 a 18,4870.0
62014.0,19 a 29,7182.0
62014.0,30 a 45,9502.0
62014.0,46 a 60,6557.0
62014.0,> 60,5446.0
,,
,,
62021.0,0 a 2,4866.0
62021.0,3 a 5,6400.0
62021.0,6 a 11,14905.0
62021.0,12 a 18,16295.0
62021.0,19 a 29,25428.0
62021.0,30 a 45,42610.0
62021.0,46 a 60,26991.0
62021.0,> 60,23948.0
,,
,,
62028.0,0 a 2,260.0
62028.0,3 a 5,345.0
62028.0,6 a 11,723.0
62028.0,12 a 18,747.0
62028.0,19 a 29,1260.0
62028.0,30 a 45,1729.0
62028.0,46 a 60,1229.0
62028.0,> 60,1105.0
,,
,,
62035.0,0 a 2,236.0
62035.0,3 a 5,309.0
62035.0,6 a 11,780.0
62035.0,12 a 18,796.0
62035.0,19 a 29,1035.0
62035.0,30 a 45,1633.0
62035.0,46 a 60,1245.0
62035.0,> 60,926.0
,,
,,
62042.0,0 a 2,12942.0
62042.0,3 a 5,16354.0
62042.0,6 a 11,37152.0
62042.0,12 a 18,41788.0
62042.0,19 a 29,63568.0
62042.0,30 a 45,92711.0
62042.0,46 a 60,61818.0
62042.0,> 60,53294.0
,,
,,
62049.0,0 a 2,142.0
62049.0,3 a 5,132.0
62049.0,6 a 11,354.0
62049.0,12 a 18,375.0
62049.0,19 a 29,557.0
62049.0,30 a 45,857.0
62049.0,46 a 60,694.0
62049.0,> 60,571.0
,,
,,
62056.0,0 a 2,50.0
62056.0,3 a 5,63.0
62056.0,6 a 11,125.0
62056.0,12 a 18,143.0
62056.0,19 a 29,210.0
62056.0,30 a 45,331.0
62056.0,46 a 60,240.0
62056.0,> 60,290.0
,,
,,
62063.0,0 a 2,546.0
62063.0,3 a 5,798.0
62063.0,6 a 11,1671.0
62063.0,12 a 18,1711.0
62063.0,19 a 29,2448.0
62063.0,30 a 45,3957.0
62063.0,46 a 60,2609.0
62063.0,> 60,2753.0
,,
,,
62070.0,0 a 2,262.0
62070.0,3 a 5,336.0
62070.0,6 a 11,943.0
62070.0,12 a 18,985.0
62070.0,19 a 29,1145.0
62070.0,30 a 45,2315.0
62070.0,46 a 60,1783.0
62070.0,> 60,1540.0
,,
,,
62077.0,0 a 2,1238.0
62077.0,3 a 5,1492.0
62077.0,6 a 11,3609.0
62077.0,12 a 18,3973.0
62077.0,19 a 29,5718.0
62077.0,30 a 45,8386.0
62077.0,46 a 60,6025.0
62077.0,> 60,5032.0
,,
,,
62084.0,0 a 2,154.0
62084.0,3 a 5,183.0
62084.0,6 a 11,395.0
62084.0,12 a 18,429.0
62084.0,19 a 29,700.0
62084.0,30 a 45,915.0
62084.0,46 a 60,758.0
62084.0,> 60,766.0
,,
,,
62091.0,0 a 2,560.0
62091.0,3 a 5,793.0
62091.0,6 a 11,1600.0
62091.0,12 a 18,1884.0
62091.0,19 a 29,2824.0
62091.0,30 a 45,3921.0
62091.0,46 a 60,2691.0
62091.0,> 60,2282.0
,,
,,
66007.0,0 a 2,3425.0
66007.0,3 a 5,3627.0
66007.0,6 a 11,8007.0
66007.0,12 a 18,9023.0
66007.0,19 a 29,13620.0
66007.0,30 a 45,15542.0
66007.0,46 a 60,9242.0
66007.0,> 60,6956.0
,,
,,
66014.0,0 a 2,373.0
66014.0,3 a 5,459.0
66014.0,6 a 11,1080.0
66014.0,12 a 18,1039.0
66014.0,19 a 29,1688.0
66014.0,30 a 45,1893.0
66014.0,46 a 60,1250.0
66014.0,> 60,1146.0
,,
,,
66021.0,0 a 2,626.0
66021.0,3 a 5,804.0
66021.0,6 a 11,2036.0
66021.0,12 a 18,2229.0
66021.0,19 a 29,3125.0
66021.0,30 a 45,4357.0
66021.0,46 a 60,2522.0
66021.0,> 60,2123.0
,,
,,
66028.0,0 a 2,20651.0
66028.0,3 a 5,27161.0
66028.0,6 a 11,61799.0
66028.0,12 a 18,69500.0
66028.0,19 a 29,117991.0
66028.0,30 a 45,145741.0
66028.0,46 a 60,96896.0
66028.0,> 60,84264.0
,,
,,
66035.0,0 a 2,2358.0
66035.0,3 a 5,2984.0
66035.0,6 a 11,6901.0
66035.0,12 a 18,7225.0
66035.0,19 a 29,10525.0
66035.0,30 a 45,13231.0
66035.0,46 a 60,7334.0
66035.0,> 60,5155.0
,,
,,
66042.0,0 a 2,932.0
66042.0,3 a 5,1137.0
66042.0,6 a 11,2580.0
66042.0,12 a 18,3002.0
66042.0,19 a 29,4770.0
66042.0,30 a 45,5503.0
66042.0,46 a 60,3530.0
66042.0,> 60,3261.0
,,
,,
66049.0,0 a 2,2159.0
66049.0,3 a 5,2699.0
66049.0,6 a 11,5990.0
66049.0,12 a 18,6453.0
66049.0,19 a 29,10651.0
66049.0,30 a 45,12653.0
66049.0,46 a 60,8147.0
66049.0,> 60,6994.0
,,
,,
66056.0,0 a 2,9021.0
66056.0,3 a 5,10488.0
66056.0,6 a 11,22243.0
66056.0,12 a 18,24083.0
66056.0,19 a 29,32906.0
66056.0,30 a 45,37610.0
66056.0,46 a 60,24101.0
66056.0,> 60,16996.0
,,
,,
66063.0,0 a 2,129.0
66063.0,3 a 5,185.0
66063.0,6 a 11,343.0
66063.0,12 a 18,392.0
66063.0,19 a 29,637.0
66063.0,30 a 45,744.0
66063.0,46 a 60,539.0
66063.0,> 60,522.0
,,
,,
66070.0,0 a 2,290.0
66070.0,3 a 5,386.0
66070.0,6 a 11,777.0
66070.0,12 a 18,938.0
66070.0,19 a 29,1023.0
66070.0,30 a 45,1212.0
66070.0,46 a 60,757.0
66070.0,> 60,733.0
,,
,,
66077.0,0 a 2,419.0
66077.0,3 a 5,547.0
66077.0,6 a 11,1219.0
66077.0,12 a 18,1287.0
66077.0,19 a 29,2058.0
66077.0,30 a 45,3030.0
66077.0,46 a 60,2121.0
66077.0,> 60,1565.0
,,
,,
66084.0,0 a 2,253.0
66084.0,3 a 5,343.0
66084.0,6 a 11,775.0
66084.0,12 a 18,884.0
66084.0,19 a 29,1369.0
66084.0,30 a 45,1477.0
66084.0,46 a 60,1049.0
66084.0,> 60,1032.0
,,
,,
66091.0,0 a 2,68.0
66091.0,3 a 5,99.0
66091.0,6 a 11,223.0
66091.0,12 a 18,271.0
66091.0,19 a 29,341.0
66091.0,30 a 45,357.0
66091.0,46 a 60,230.0
66091.0,> 60,200.0
,,
,,
66098.0,0 a 2,336.0
66098.0,3 a 5,424.0
66098.0,6 a 11,953.0
66098.0,12 a 18,1064.0
66098.0,19 a 29,1685.0
66098.0,30 a 45,1919.0
66098.0,46 a 60,1230.0
66098.0,> 60,1277.0
,,
,,
66105.0,0 a 2,380.0
66105.0,3 a 5,495.0
66105.0,6 a 11,962.0
66105.0,12 a 18,1091.0
66105.0,19 a 29,1490.0
66105.0,30 a 45,1532.0
66105.0,46 a 60,778.0
66105.0,> 60,454.0
,,
,,
66112.0,0 a 2,1944.0
66112.0,3 a 5,2382.0
66112.0,6 a 11,4909.0
66112.0,12 a 18,5274.0
66112.0,19 a 29,9037.0
66112.0,30 a 45,10747.0
66112.0,46 a 60,6960.0
66112.0,> 60,6775.0
,,
,,
66119.0,0 a 2,214.0
66119.0,3 a 5,302.0
66119.0,6 a 11,716.0
66119.0,12 a 18,827.0
66119.0,19 a 29,1015.0
66119.0,30 a 45,1188.0
66119.0,46 a 60,802.0
66119.0,> 60,744.0
,,
,,
66126.0,0 a 2,7706.0
66126.0,3 a 5,8945.0
66126.0,6 a 11,19414.0
66126.0,12 a 18,21379.0
66126.0,19 a 29,30405.0
66126.0,30 a 45,35142.0
66126.0,46 a 60,21448.0
66126.0,> 60,15276.0
,,
,,
66133.0,0 a 2,2397.0
66133.0,3 a 5,2651.0
66133.0,6 a 11,5525.0
66133.0,12 a 18,5831.0
66133.0,19 a 29,7499.0
66133.0,30 a 45,7391.0
66133.0,46 a 60,3987.0
66133.0,> 60,2781.0
,,
,,
66140.0,0 a 2,1336.0
66140.0,3 a 5,1630.0
66140.0,6 a 11,3545.0
66140.0,12 a 18,3903.0
66140.0,19 a 29,6181.0
66140.0,30 a 45,7174.0
66140.0,46 a 60,5068.0
66140.0,> 60,4913.0
,,
,,
66147.0,0 a 2,2067.0
66147.0,3 a 5,2668.0
66147.0,6 a 11,5684.0
66147.0,12 a 18,6128.0
66147.0,19 a 29,9653.0
66147.0,30 a 45,11356.0
66147.0,46 a 60,7497.0
66147.0,> 60,5908.0
,,
,,
66154.0,0 a 2,288.0
66154.0,3 a 5,386.0
66154.0,6 a 11,950.0
66154.0,12 a 18,964.0
66154.0,19 a 29,1367.0
66154.0,30 a 45,1620.0
66154.0,46 a 60,1116.0
66154.0,> 60,1088.0
,,
,,
66161.0,0 a 2,385.0
66161.0,3 a 5,524.0
66161.0,6 a 11,1226.0
66161.0,12 a 18,1428.0
66161.0,19 a 29,1477.0
66161.0,30 a 45,1809.0
66161.0,46 a 60,1352.0
66161.0,> 60,1210.0
,,
,,
70007.0,0 a 2,1390.0
70007.0,3 a 5,1568.0
70007.0,6 a 11,3634.0
70007.0,12 a 18,4162.0
70007.0,19 a 29,5669.0
70007.0,30 a 45,7019.0
70007.0,46 a 60,4242.0
70007.0,> 60,3597.0
,,
,,
70014.0,0 a 2,450.0
70014.0,3 a 5,519.0
70014.0,6 a 11,1181.0
70014.0,12 a 18,1363.0
70014.0,19 a 29,1750.0
70014.0,30 a 45,2243.0
70014.0,46 a 60,1307.0
70014.0,> 60,1359.0
,,
,,
70021.0,0 a 2,498.0
70021.0,3 a 5,606.0
70021.0,6 a 11,1255.0
70021.0,12 a 18,1337.0
70021.0,19 a 29,1843.0
70021.0,30 a 45,2493.0
70021.0,46 a 60,1495.0
70021.0,> 60,1140.0
,,
,,
