Cueanexo,Departamento,id_departamento,Común,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario,Secundario - INET
780039200,DESEADO,78014,1.0,,1.0,1.0,,
780039300,GUER AIKE,78021,1.0,,1.0,,,
780039400,GUER AIKE,78021,1.0,1.0,,,,
780039500,LAGO ARGENTINO,78028,1.0,,,,1.0,
780039600,DESEADO,78014,1.0,,,,1.0,
780039900,GUER AIKE,78021,1.0,,1.0,1.0,1.0,
780040000,GUER AIKE,78021,,,,,,
780040100,MAGALLANES,78042,,,,,,
780040300,GUER AIKE,78021,,,,,,
820000100,GENERAL OBLIGADO,82049,,,,,,
820000200,GENERAL OBLIGADO,82049,1.0,,1.0,,,
820000300,GENERAL OBLIGADO,82049,1.0,,,1.0,,
820000301,VERA,82133,1.0,,1.0,1.0,,
820000400,ROSARIO,82084,1.0,,,1.0,,
820000500,ROSARIO,82084,,,,,,
820000600,GENERAL LOPEZ,82042,1.0,,,,1.0,
820000700,GENERAL LOPEZ,82042,1.0,,,1.0,,
820000900,GENERAL LOPEZ,82042,,,,,,
820001100,GENERAL LOPEZ,82042,1.0,,,1.0,,
820001200,GENERAL LOPEZ,82042,,,,,,
820001500,GENERAL LOPEZ,82042,1.0,,,,1.0,
820001600,GENERAL LOPEZ,82042,,,,,,
820001601,GENERAL LOPEZ,82042,,,,,,
820001700,GENERAL LOPEZ,82042,1.0,,,1.0,,
820001800,GENERAL LOPEZ,82042,1.0,,,,1.0,
820002100,ROSARIO,82084,,,,,,
820002300,ROSARIO,82084,1.0,,,1.0,,
820002400,ROSARIO,82084,1.0,,,,1.0,1.0
820002500,ROSARIO,82084,1.0,1.0,1.0,,,
820002501,ROSARIO,82084,1.0,1.0,1.0,,,
820002600,ROSARIO,82084,1.0,,,,1.0,
820002800,ROSARIO,82084,1.0,,,,,
820002900,ROSARIO,82084,,,,,,
820002901,ROSARIO,82084,,,,,,
820003000,ROSARIO,82084,1.0,,,1.0,,
820003100,ROSARIO,82084,,,,,,
820003102,ROSARIO,82084,,,,,,
820003103,ROSARIO,82084,,,,,,
820003104,ROSARIO,82084,,,,,,
820003105,ROSARIO,82084,,,,,,
820003200,ROSARIO,82084,1.0,,1.0,1.0,,
820003300,ROSARIO,82084,,,,,,
820003500,ROSARIO,82084,1.0,,,,1.0,
820003600,ROSARIO,82084,,,,,,
820003700,ROSARIO,82084,,,,,,
820003701,ROSARIO,82084,,,,,,
820003800,9 DE JULIO,82077,1.0,,1.0,,,
820003900,9 DE JULIO,82077,,,,,,
820004000,ROSARIO,82084,,,,,,
820004100,ROSARIO,82084,1.0,,,1.0,,
820004200,ROSARIO,82084,1.0,,,,,
820004201,ROSARIO,82084,1.0,,,,,
820004300,ROSARIO,82084,,,,,,
820004301,ROSARIO,82084,,,,,,
820004303,ROSARIO,82084,,,,,,
820004400,ROSARIO,82084,1.0,,1.0,1.0,,
820004500,ROSARIO,82084,1.0,,,1.0,,
820004700,ROSARIO,82084,,,,,,
820004701,ROSARIO,82084,,,,,,
820004800,ROSARIO,82084,1.0,,1.0,1.0,,
820005000,ROSARIO,82084,1.0,,,,,
820005100,LAS COLONIAS,82070,1.0,,1.0,1.0,,
820005200,LAS COLONIAS,82070,1.0,,1.0,1.0,,
820005300,LAS COLONIAS,82070,1.0,1.0,1.0,,,
820005400,CASTELLANOS,82021,,,,,,
820005401,SAN MARTIN,82126,,,,,,
820005402,CASTELLANOS,82021,,,,,,
820005500,LAS COLONIAS,82070,1.0,,,1.0,,
820005501,LAS COLONIAS,82070,1.0,,,1.0,,
820005502,LAS COLONIAS,82070,1.0,,,1.0,,
820005600,LAS COLONIAS,82070,1.0,,,1.0,,
820005700,LAS COLONIAS,82070,1.0,,,,1.0,
820005800,LAS COLONIAS,82070,,,,,,
820005801,LAS COLONIAS,82070,,,,,,
820005802,LAS COLONIAS,82070,,,,,,
820006000,LAS COLONIAS,82070,1.0,,,1.0,,
820006100,LAS COLONIAS,82070,1.0,,1.0,1.0,,
820006200,LAS COLONIAS,82070,,,,,,
820006204,LAS COLONIAS,82070,,,,,,
820006205,LAS COLONIAS,82070,,,,,,
820006206,SAN JERONIMO,82105,,,,,,
820006207,SAN JERONIMO,82105,,,,,,
820006208,LAS COLONIAS,82070,,,,,,
820006300,LAS COLONIAS,82070,1.0,1.0,1.0,,,
820006400,LAS COLONIAS,82070,,,,,,
820006401,LAS COLONIAS,82070,,,,,,
820006500,LAS COLONIAS,82070,1.0,,,1.0,,
820006600,LAS COLONIAS,82070,1.0,,,1.0,,
820006700,LAS COLONIAS,82070,1.0,,,1.0,,
820006800,LAS COLONIAS,82070,1.0,,,1.0,,
820006900,IRIONDO,82056,1.0,,,1.0,,
820007300,IRIONDO,82056,1.0,,1.0,,,
820007303,IRIONDO,82056,1.0,,1.0,,,
820007500,IRIONDO,82056,,,,,,
820007502,IRIONDO,82056,,,,,,
820007600,IRIONDO,82056,1.0,,,,1.0,
820007700,IRIONDO,82056,1.0,,,1.0,,
820007900,IRIONDO,82056,1.0,,1.0,,,
820007903,IRIONDO,82056,1.0,,1.0,,,
820007905,IRIONDO,82056,1.0,,1.0,,,
820008000,IRIONDO,82056,1.0,,,,1.0,
820008100,IRIONDO,82056,1.0,1.0,1.0,1.0,,
820008200,IRIONDO,82056,1.0,1.0,1.0,1.0,,
820008300,IRIONDO,82056,1.0,,,,1.0,
820008302,IRIONDO,82056,1.0,,,,1.0,
820008900,CASEROS,82014,1.0,,1.0,,,
820009100,CASEROS,82014,1.0,,,1.0,,
820009200,CASEROS,82014,1.0,,,,1.0,1.0
820009700,CASEROS,82014,1.0,,,1.0,,
820009800,CASEROS,82014,1.0,,,,1.0,1.0
820009900,CASEROS,82014,1.0,,,1.0,,
820010000,CASEROS,82014,1.0,,1.0,1.0,,
820010100,CASEROS,82014,1.0,,,,1.0,
820010300,IRIONDO,82056,1.0,,,,1.0,
820010500,CASEROS,82014,1.0,,1.0,,,
820010501,CASEROS,82014,1.0,,1.0,,,
820010502,CASEROS,82014,1.0,,1.0,,,
820010600,CASEROS,82014,,,,,,
820010700,CASEROS,82014,,,,,,
820010800,ROSARIO,82084,1.0,,1.0,1.0,,
820010900,ROSARIO,82084,,,,,,
820011000,ROSARIO,82084,,,,,,
820011100,ROSARIO,82084,1.0,,1.0,,,
820011101,ROSARIO,82084,1.0,,1.0,,,
820011200,ROSARIO,82084,1.0,,1.0,1.0,,
820011400,CONSTITUCION,82028,1.0,,,1.0,,
820011500,CONSTITUCION,82028,,,,,,
820011600,ROSARIO,82084,1.0,,,,1.0,
820011700,ROSARIO,82084,1.0,,1.0,1.0,,
820011800,ROSARIO,82084,1.0,,,,1.0,
820011900,ROSARIO,82084,1.0,,1.0,1.0,,
820012000,ROSARIO,82084,1.0,,1.0,1.0,,
820012100,ROSARIO,82084,1.0,,1.0,,,
820012300,ROSARIO,82084,1.0,,1.0,1.0,,
820012400,ROSARIO,82084,1.0,,1.0,1.0,,
820012600,LAS COLONIAS,82070,1.0,,,1.0,,
820012700,LAS COLONIAS,82070,1.0,,,,1.0,
820012800,LAS COLONIAS,82070,1.0,,,1.0,,
820012801,LAS COLONIAS,82070,1.0,,,1.0,,
820012900,LAS COLONIAS,82070,1.0,,,,1.0,1.0
820013000,LAS COLONIAS,82070,1.0,,,1.0,,
820013100,ROSARIO,82084,,,,,,
820013101,ROSARIO,82084,,,,,,
820013200,ROSARIO,82084,1.0,,,1.0,,
820013300,ROSARIO,82084,1.0,,1.0,,,
820013400,ROSARIO,82084,1.0,,,,1.0,
820013500,ROSARIO,82084,1.0,,,,1.0,
820013600,ROSARIO,82084,1.0,,,1.0,,
820013700,ROSARIO,82084,,,,,,
820013800,ROSARIO,82084,1.0,,,1.0,,
820013900,ROSARIO,82084,,,,,,
820014200,ROSARIO,82084,,,,,,
820014300,ROSARIO,82084,,,,,,
820014301,ROSARIO,82084,,,,,,
820014400,ROSARIO,82084,1.0,,,,1.0,
820014600,LA CAPITAL,82063,1.0,,,,1.0,
820014700,LA CAPITAL,82063,1.0,,,1.0,,
820014800,LA CAPITAL,82063,1.0,,1.0,1.0,,
820014900,LA CAPITAL,82063,,,,,,
820015100,ROSARIO,82084,1.0,,,,1.0,
820015200,ROSARIO,82084,1.0,,1.0,1.0,,
820015400,CASEROS,82014,1.0,,1.0,,,
820015500,CASEROS,82014,1.0,,,,,
820015501,GENERAL LOPEZ,82042,1.0,,,,,
820015600,CASEROS,82014,1.0,,,,1.0,
820015601,CASEROS,82014,1.0,,,,1.0,
820015602,CASEROS,82014,1.0,,,,1.0,
820015700,LA CAPITAL,82063,1.0,,,,1.0,1.0
820016200,ROSARIO,82084,1.0,,,,1.0,
820016500,ROSARIO,82084,1.0,,,1.0,,
820016600,ROSARIO,82084,,,,,,
820016601,ROSARIO,82084,,,,,,
820016603,ROSARIO,82084,,,,,,
820016605,ROSARIO,82084,,,,,,
820016800,BELGRANO,82007,1.0,,1.0,,,
820016801,BELGRANO,82007,1.0,,1.0,,,
820016900,BELGRANO,82007,1.0,,,1.0,,
820017000,LA CAPITAL,82063,1.0,,,,1.0,
820017100,SAN LORENZO,82119,,,,,,
820017200,ROSARIO,82084,,,,,,
820017300,ROSARIO,82084,,,,,,
820017302,ROSARIO,82084,,,,,,
820017303,ROSARIO,82084,,,,,,
820017304,ROSARIO,82084,,,,,,
820017305,ROSARIO,82084,,,,,,
820017306,ROSARIO,82084,,,,,,
820017400,LA CAPITAL,82063,,,,,,
820017500,LA CAPITAL,82063,1.0,,,,,
820017501,SAN JUSTO,82112,1.0,,,,,
820017600,ROSARIO,82084,1.0,,1.0,1.0,,
820017700,ROSARIO,82084,1.0,,,1.0,,
820017800,ROSARIO,82084,1.0,,,1.0,,
820017900,ROSARIO,82084,,,,,,
820018100,ROSARIO,82084,1.0,,,1.0,,
820018200,ROSARIO,82084,,,,,,
820018201,ROSARIO,82084,,,,,,
820018202,ROSARIO,82084,,,,,,
820018203,ROSARIO,82084,,,,,,
820018300,ROSARIO,82084,,,,,,
820018400,ROSARIO,82084,1.0,,1.0,1.0,,
820018500,SAN LORENZO,82119,1.0,,1.0,1.0,,
820018600,SAN LORENZO,82119,1.0,,,1.0,,
820018700,SAN LORENZO,82119,1.0,,1.0,1.0,,
820018800,LA CAPITAL,82063,,,,,,
820018900,LA CAPITAL,82063,1.0,,,1.0,,
820019000,LA CAPITAL,82063,1.0,,,,1.0,
820019100,LA CAPITAL,82063,1.0,,1.0,,,
820019300,LA CAPITAL,82063,1.0,,,,1.0,1.0
820019400,LA CAPITAL,82063,1.0,,1.0,1.0,,
820019500,LA CAPITAL,82063,1.0,,,1.0,,
820019600,LA CAPITAL,82063,1.0,,,1.0,,
820019700,LA CAPITAL,82063,,,,,,
820019800,LA CAPITAL,82063,,,,,,
820019802,LA CAPITAL,82063,,,,,,
820019804,LA CAPITAL,82063,,,,,,
820019805,LA CAPITAL,82063,,,,,,
820019806,LA CAPITAL,82063,,,,,,
820019807,LA CAPITAL,82063,,,,,,
820019900,ROSARIO,82084,1.0,,1.0,1.0,,
820020000,ROSARIO,82084,1.0,1.0,1.0,,,
820020100,ROSARIO,82084,,,,,,
820020101,ROSARIO,82084,,,,,,
820020102,ROSARIO,82084,,,,,,
820020103,ROSARIO,82084,,,,,,
820020104,ROSARIO,82084,,,,,,
820020105,ROSARIO,82084,,,,,,
820020106,ROSARIO,82084,,,,,,
820020300,ROSARIO,82084,1.0,,1.0,1.0,,
820020400,LA CAPITAL,82063,1.0,,,,1.0,1.0
820020500,LA CAPITAL,82063,,,,,,
820020600,LA CAPITAL,82063,1.0,,1.0,,,
820020800,LA CAPITAL,82063,1.0,,,,,
820021000,ROSARIO,82084,1.0,,,,,
820021100,SAN LORENZO,82119,1.0,,1.0,1.0,,
820021200,SAN LORENZO,82119,1.0,,,1.0,,
820021300,SAN LORENZO,82119,1.0,,,,1.0,1.0
820021400,SAN LORENZO,82119,1.0,,1.0,1.0,,
820021500,SAN LORENZO,82119,1.0,,,1.0,,
820021600,SAN LORENZO,82119,1.0,,,,1.0,1.0
820021700,SAN LORENZO,82119,,,,,,
820021800,SAN LORENZO,82119,,,,,,
820021900,SAN LORENZO,82119,,,,,,
820021901,SAN LORENZO,82119,,,,,,
820022000,SAN LORENZO,82119,1.0,,1.0,,,
820022200,LAS COLONIAS,82070,1.0,,,,1.0,
820022300,LAS COLONIAS,82070,1.0,,,,1.0,
820022400,LAS COLONIAS,82070,1.0,,,1.0,,
820022500,LAS COLONIAS,82070,1.0,,,1.0,,
820022600,LAS COLONIAS,82070,1.0,,1.0,1.0,,
820022800,LAS COLONIAS,82070,1.0,,1.0,1.0,,
820022900,LAS COLONIAS,82070,,,,,,
820023000,LAS COLONIAS,82070,1.0,,,1.0,,
820023100,LA CAPITAL,82063,1.0,,,1.0,,
820023200,SAN LORENZO,82119,1.0,,,1.0,,
820023300,SAN LORENZO,82119,1.0,,1.0,,,
820023305,SAN LORENZO,82119,1.0,,1.0,,,
820023400,SAN LORENZO,82119,1.0,,1.0,1.0,,
820023500,SAN LORENZO,82119,,,,,,
820023600,SAN LORENZO,82119,1.0,,,1.0,,
820023700,SAN LORENZO,82119,1.0,,1.0,1.0,,
820023800,GENERAL LOPEZ,82042,,,,,,
820023801,GENERAL LOPEZ,82042,,,,,,
820023802,GENERAL LOPEZ,82042,,,,,,
820023803,GENERAL LOPEZ,82042,,,,,,
820023804,GENERAL LOPEZ,82042,,,,,,
820023805,GENERAL LOPEZ,82042,,,,,,
820023806,GENERAL LOPEZ,82042,,,,,,
820023807,GENERAL LOPEZ,82042,,,,,,
820023808,GENERAL LOPEZ,82042,,,,,,
820023809,GENERAL LOPEZ,82042,,,,,,
820023810,GENERAL LOPEZ,82042,,,,,,
820023811,GENERAL LOPEZ,82042,,,,,,
820023812,GENERAL LOPEZ,82042,,,,,,
820023813,GENERAL LOPEZ,82042,,,,,,
820023814,GENERAL LOPEZ,82042,,,,,,
820023815,GENERAL LOPEZ,82042,,,,,,
820023900,GENERAL LOPEZ,82042,1.0,,,1.0,,
820024000,GENERAL LOPEZ,82042,1.0,,,1.0,,
820024100,GENERAL LOPEZ,82042,1.0,,1.0,,,
820024200,GENERAL LOPEZ,82042,1.0,,,,1.0,
820024300,LA CAPITAL,82063,1.0,,,1.0,,
820024400,ROSARIO,82084,1.0,,1.0,,,
820024600,GARAY,82035,1.0,,1.0,1.0,,
820024800,GARAY,82035,1.0,,1.0,1.0,,
820025000,CASTELLANOS,82021,1.0,,1.0,1.0,,
820025100,CASTELLANOS,82021,1.0,,,1.0,,
820025101,CASTELLANOS,82021,1.0,,,1.0,,
820025300,CASTELLANOS,82021,1.0,1.0,1.0,,,
820025400,LA CAPITAL,82063,,,,,,
820025500,LA CAPITAL,82063,1.0,,,1.0,,
820025600,LA CAPITAL,82063,1.0,,,,1.0,
820025700,LA CAPITAL,82063,1.0,,1.0,,,
820025800,LA CAPITAL,82063,,,,,,
820025801,LA CAPITAL,82063,,,,,,
820025802,LA CAPITAL,82063,,,,,,
820025803,LA CAPITAL,82063,,,,,,
820025804,LA CAPITAL,82063,,,,,,
820025900,LA CAPITAL,82063,1.0,,1.0,,,
820026100,LA CAPITAL,82063,1.0,,,1.0,,
820026200,LA CAPITAL,82063,1.0,,1.0,1.0,,
820026300,LA CAPITAL,82063,1.0,,1.0,,,
820026400,LA CAPITAL,82063,1.0,,1.0,1.0,,
820026600,LA CAPITAL,82063,1.0,,1.0,1.0,,
820026700,LA CAPITAL,82063,1.0,,,1.0,,
820026800,LA CAPITAL,82063,1.0,,,1.0,,
820026900,LA CAPITAL,82063,1.0,,,1.0,,
820027100,ROSARIO,82084,1.0,,,,,
820027200,LA CAPITAL,82063,1.0,,1.0,1.0,,
820027300,LA CAPITAL,82063,1.0,,1.0,1.0,,
820027400,CASTELLANOS,82021,1.0,,1.0,,,
820027500,CASTELLANOS,82021,,,,,,
820027600,CASEROS,82014,1.0,,,,1.0,1.0
820027700,CASEROS,82014,1.0,1.0,1.0,1.0,,
820027800,CASEROS,82014,1.0,,,,1.0,
820027900,CASEROS,82014,1.0,1.0,1.0,,,
820028000,CASEROS,82014,,,,,,
820028300,CASEROS,82014,1.0,,1.0,1.0,,
820028400,CASEROS,82014,,,,,,
820028500,CASEROS,82014,1.0,,,1.0,,
820028600,CASEROS,82014,1.0,,,,1.0,
820028700,LA CAPITAL,82063,1.0,,,1.0,,
820028800,LA CAPITAL,82063,1.0,,,,1.0,
820028900,LA CAPITAL,82063,,,,,,
820029000,LA CAPITAL,82063,,,,,,
820029001,LA CAPITAL,82063,,,,,,
820029002,LA CAPITAL,82063,,,,,,
820029100,LA CAPITAL,82063,1.0,,1.0,1.0,,
820029200,LA CAPITAL,82063,1.0,,,1.0,,
820029300,LA CAPITAL,82063,1.0,,,1.0,,
820029400,LA CAPITAL,82063,1.0,,1.0,,,
820029500,LA CAPITAL,82063,,,,,,
820029501,LA CAPITAL,82063,,,,,,
820029502,LA CAPITAL,82063,,,,,,
820029600,ROSARIO,82084,1.0,,1.0,1.0,,
820029700,ROSARIO,82084,,,,,,
820029900,LA CAPITAL,82063,1.0,,,,1.0,1.0
820030000,LA CAPITAL,82063,1.0,,,,1.0,
820030100,LA CAPITAL,82063,1.0,,,1.0,,
820030101,LA CAPITAL,82063,1.0,,,1.0,,
820030200,LA CAPITAL,82063,1.0,,,1.0,,
820030500,LA CAPITAL,82063,1.0,,,1.0,,
820030600,LA CAPITAL,82063,1.0,,1.0,,,
820030700,LA CAPITAL,82063,1.0,,1.0,1.0,,
820030900,LA CAPITAL,82063,1.0,,1.0,1.0,,
820031000,LA CAPITAL,82063,,,,,,
820031300,GENERAL LOPEZ,82042,1.0,,,,1.0,
820031400,GENERAL LOPEZ,82042,,,,,,
820031500,GENERAL LOPEZ,82042,,,,,,
820031700,GENERAL LOPEZ,82042,1.0,,1.0,1.0,,
820031800,GENERAL LOPEZ,82042,1.0,,1.0,1.0,,
820031900,GENERAL LOPEZ,82042,,,,,,
820032000,SAN LORENZO,82119,1.0,,,1.0,,
820032100,SAN LORENZO,82119,1.0,,1.0,,,
820032200,SAN LORENZO,82119,1.0,,,1.0,,
820032300,GENERAL LOPEZ,82042,1.0,,1.0,1.0,,
820032400,LA CAPITAL,82063,1.0,,1.0,,,
820032500,LA CAPITAL,82063,1.0,,1.0,,,
820032600,LA CAPITAL,82063,1.0,,1.0,,,
820032700,LA CAPITAL,82063,1.0,,1.0,,,
820032701,LA CAPITAL,82063,1.0,,1.0,,,
820032800,LA CAPITAL,82063,1.0,,1.0,,,
820032900,LA CAPITAL,82063,,,,,,
820032901,LA CAPITAL,82063,,,,,,
820032902,LA CAPITAL,82063,,,,,,
820032903,LA CAPITAL,82063,,,,,,
820032904,LA CAPITAL,82063,,,,,,
820032905,LA CAPITAL,82063,,,,,,
820032906,LA CAPITAL,82063,,,,,,
820032907,LA CAPITAL,82063,,,,,,
820032908,LA CAPITAL,82063,,,,,,
820033100,ROSARIO,82084,1.0,,1.0,1.0,,
820033200,SAN JUSTO,82112,,,,,,
820033202,SAN JUSTO,82112,,,,,,
820033203,SAN JUSTO,82112,,,,,,
820033204,SAN JUSTO,82112,,,,,,
820033300,SAN JUSTO,82112,1.0,,,,1.0,1.0
820033400,SAN JUSTO,82112,,,,,,
820033401,SAN JUSTO,82112,,,,,,
820033500,SAN JUSTO,82112,1.0,,,,,
820033600,SAN JUSTO,82112,1.0,,,,1.0,1.0
820033800,GENERAL LOPEZ,82042,1.0,,,1.0,,
820033900,GENERAL LOPEZ,82042,1.0,,,1.0,,
820033902,GENERAL LOPEZ,82042,1.0,,,1.0,,
820034100,GENERAL LOPEZ,82042,1.0,,,1.0,,
820034200,GENERAL LOPEZ,82042,1.0,,,,1.0,1.0
820034300,GENERAL LOPEZ,82042,1.0,,,,,
820034400,GENERAL LOPEZ,82042,1.0,,,,1.0,1.0
820034600,GENERAL LOPEZ,82042,1.0,,,1.0,,
820034700,GENERAL LOPEZ,82042,,,,,,
820034800,GENERAL LOPEZ,82042,1.0,,1.0,1.0,,
820035000,GENERAL LOPEZ,82042,1.0,,1.0,,,
820035002,GENERAL LOPEZ,82042,1.0,,1.0,,,
820035100,CASTELLANOS,82021,1.0,,,1.0,,
820035200,CASTELLANOS,82021,1.0,,,1.0,,
820035300,CASTELLANOS,82021,1.0,,,1.0,,
820035400,CASTELLANOS,82021,,,,,,
820035401,CASTELLANOS,82021,,,,,,
820035500,CASTELLANOS,82021,1.0,,1.0,1.0,,
820035501,CASTELLANOS,82021,1.0,,,1.0,,
820035600,CASTELLANOS,82021,1.0,,,1.0,,
820035700,CASTELLANOS,82021,1.0,,1.0,1.0,,
820035800,CASTELLANOS,82021,1.0,,1.0,1.0,,
820036000,CASTELLANOS,82021,1.0,,1.0,1.0,,
820036100,CASTELLANOS,82021,1.0,,1.0,1.0,,
820036200,CASTELLANOS,82021,1.0,,1.0,1.0,,
820036300,CASTELLANOS,82021,1.0,,,1.0,,
820036400,CASTELLANOS,82021,1.0,,,1.0,,
820036500,CASTELLANOS,82021,1.0,,,1.0,,
820036600,CASTELLANOS,82021,1.0,,1.0,1.0,,
820036700,CASTELLANOS,82021,1.0,,,,,
820036800,CASTELLANOS,82021,1.0,,,,1.0,
820036900,CASTELLANOS,82021,1.0,,,1.0,,
820037000,CASTELLANOS,82021,1.0,,,1.0,,
820037100,CASTELLANOS,82021,1.0,,,1.0,,
820037200,SAN MARTIN,82126,1.0,,1.0,1.0,,
820037300,SAN MARTIN,82126,1.0,,,1.0,,
820037400,SAN MARTIN,82126,,,,,,
820037600,9 DE JULIO,82077,,,,,,
820037700,CASTELLANOS,82021,1.0,,1.0,,,
820037800,CASTELLANOS,82021,1.0,,1.0,1.0,,
820037900,LAS COLONIAS,82070,1.0,,1.0,1.0,,
820038000,LAS COLONIAS,82070,1.0,,1.0,1.0,,
820038100,LAS COLONIAS,82070,,,,,,
820038101,LAS COLONIAS,82070,,,,,,
820038200,LAS COLONIAS,82070,1.0,,,1.0,,
820038300,LAS COLONIAS,82070,,,,,,
820038307,LAS COLONIAS,82070,,,,,,
820038308,LAS COLONIAS,82070,,,,,,
820038400,LAS COLONIAS,82070,1.0,,,1.0,,
820038500,LAS COLONIAS,82070,,,,,,
820038600,LAS COLONIAS,82070,1.0,,1.0,,,
820038800,LAS COLONIAS,82070,1.0,,1.0,1.0,,
820038900,LAS COLONIAS,82070,1.0,1.0,1.0,,,
820039000,GENERAL OBLIGADO,82049,1.0,,1.0,1.0,,
820039100,GENERAL OBLIGADO,82049,1.0,,1.0,1.0,,
820039103,GENERAL OBLIGADO,82049,1.0,,1.0,1.0,,
820039200,SAN LORENZO,82119,1.0,,,,1.0,
820039300,SAN LORENZO,82119,1.0,,,,1.0,1.0
820039400,SAN LORENZO,82119,1.0,,1.0,1.0,,
820039500,SAN LORENZO,82119,1.0,,,1.0,,
820039600,SAN LORENZO,82119,1.0,,,,1.0,1.0
820039700,SAN LORENZO,82119,1.0,,,,,
820039800,SAN LORENZO,82119,1.0,,,,1.0,
820039900,SAN LORENZO,82119,1.0,,1.0,,,
820040100,SAN LORENZO,82119,1.0,,,1.0,,
820040101,SAN LORENZO,82119,1.0,,1.0,1.0,,
820040200,SAN LORENZO,82119,1.0,,1.0,1.0,,
820040400,GENERAL OBLIGADO,82049,1.0,,1.0,1.0,,
820040401,GENERAL OBLIGADO,82049,1.0,,1.0,1.0,,
820040500,GENERAL OBLIGADO,82049,1.0,,,,1.0,
820040504,GENERAL OBLIGADO,82049,1.0,,,,1.0,
820040600,GENERAL OBLIGADO,82049,1.0,,1.0,1.0,,
820040800,GENERAL OBLIGADO,82049,,,,,,
820040900,SAN MARTIN,82126,1.0,,,1.0,,
820041000,SAN MARTIN,82126,1.0,,,,1.0,
820041200,SAN MARTIN,82126,,,,,,
820041300,SAN MARTIN,82126,,,,,,
820041500,SAN MARTIN,82126,1.0,,1.0,,,
820041501,SAN MARTIN,82126,1.0,,1.0,,,
820041600,SAN MARTIN,82126,,,,,,
820041700,SAN MARTIN,82126,1.0,,,1.0,,
820041800,SAN MARTIN,82126,,,,,,
820042000,SAN MARTIN,82126,1.0,,1.0,1.0,,
820042100,CASTELLANOS,82021,1.0,,1.0,1.0,,
820042200,CASTELLANOS,82021,1.0,,,1.0,,
820042400,ROSARIO,82084,1.0,1.0,1.0,,,
820042500,CASTELLANOS,82021,1.0,,1.0,1.0,,
820042600,GENERAL OBLIGADO,82049,1.0,,,1.0,,
820042700,GENERAL OBLIGADO,82049,1.0,,,1.0,,
820042900,GENERAL OBLIGADO,82049,,,,,,
820043200,GENERAL OBLIGADO,82049,,,,,,
820043500,GENERAL OBLIGADO,82049,,,,,,
820043501,GENERAL OBLIGADO,82049,,,,,,
820043502,GENERAL OBLIGADO,82049,,,,,,
820043800,GENERAL OBLIGADO,82049,,,,,,
820043900,GENERAL OBLIGADO,82049,,,,,,
820043901,GENERAL OBLIGADO,82049,,,,,,
820043902,GENERAL OBLIGADO,82049,,,,,,
820044200,GENERAL OBLIGADO,82049,1.0,,1.0,1.0,,
820044300,SAN CRISTOBAL,82091,1.0,,1.0,1.0,,
820044301,SAN CRISTOBAL,82091,1.0,,1.0,1.0,,
820044302,SAN CRISTOBAL,82091,1.0,,,1.0,,
820044400,SAN CRISTOBAL,82091,,,,,,
820044500,SAN CRISTOBAL,82091,1.0,,1.0,,,
820044600,SAN CRISTOBAL,82091,1.0,,,,1.0,1.0
820044601,SAN CRISTOBAL,82091,1.0,,,,1.0,
820044603,SAN CRISTOBAL,82091,1.0,,,,1.0,
820044604,SAN CRISTOBAL,82091,1.0,,,,1.0,
820044700,SAN CRISTOBAL,82091,1.0,,,,1.0,1.0
820044800,SAN CRISTOBAL,82091,1.0,,,,1.0,
820044900,GENERAL OBLIGADO,82049,1.0,,,1.0,,
820045000,GENERAL OBLIGADO,82049,1.0,,,,,
820045100,GENERAL OBLIGADO,82049,1.0,,,,1.0,
820045200,GENERAL OBLIGADO,82049,1.0,,,1.0,,
820045300,LA CAPITAL,82063,,,,,,
820045400,VERA,82133,1.0,,1.0,1.0,,
820045403,VERA,82133,1.0,,1.0,1.0,,
820045404,VERA,82133,1.0,,,1.0,,
820045405,VERA,82133,1.0,,,1.0,,
820045406,VERA,82133,1.0,,,1.0,,
820046000,VERA,82133,1.0,,,1.0,,
820046100,VERA,82133,1.0,,,,,
820046200,VERA,82133,1.0,,1.0,1.0,,
820046300,VERA,82133,1.0,,,,1.0,
820046400,VERA,82133,1.0,,,,1.0,
820046500,VERA,82133,,,,,,
820046600,VERA,82133,,,,,,
820046602,VERA,82133,,,,,,
820046603,VERA,82133,,,,,,
820046604,VERA,82133,,,,,,
820046605,VERA,82133,,,,,,
820046606,VERA,82133,,,,,,
820046607,VERA,82133,,,,,,
820046608,VERA,82133,,,,,,
820046609,VERA,82133,,,,,,
820046610,VERA,82133,,,,,,
820046611,VERA,82133,,,,,,
820046613,SAN JAVIER,82098,,,,,,
820046614,VERA,82133,,,,,,
820046615,VERA,82133,,,,,,
820046616,VERA,82133,,,,,,
820046700,LA CAPITAL,82063,1.0,,,,1.0,
820046800,LA CAPITAL,82063,,,,,,
820046900,GENERAL OBLIGADO,82049,1.0,,,1.0,,
820047000,LA CAPITAL,82063,1.0,,,1.0,,
820047100,LA CAPITAL,82063,1.0,,,1.0,,
820047200,LA CAPITAL,82063,1.0,,,1.0,,
820047300,LA CAPITAL,82063,1.0,,,,1.0,
820047400,SAN LORENZO,82119,1.0,,,,1.0,
820047600,SAN CRISTOBAL,82091,1.0,,1.0,1.0,,
820047800,GENERAL OBLIGADO,82049,1.0,,1.0,,,
820048300,LAS COLONIAS,82070,1.0,,1.0,,,
